brand,domain,scr_path,html_path
Wells Fargo Bank,coltok.com,apwg_sample_4190/2023-03/2023-03-07/2023-03-07-16300.png,apwg_sample_4190/2023-03/2023-03-07/2023-03-07-16300.html
DHL,dhlllllll-user.phoenixsongsbio.org,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-392339.png,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-392339.html
DHL,dhlllllll-user.prescottadamsgroup.net,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-395111.png,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-395111.html
TD Bank,srbyg.podidemo.dk,apwg_sample_4190/2022-08/2022-08-17/2022-08-17-51629.png,apwg_sample_4190/2022-08/2022-08-17/2022-08-17-51629.html
Facebook,2ae.xyz,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-393831.png,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-393831.html
Facebook,2ae.xyz,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-392762.png,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-392762.html
DHL,dhllify.georgejohnrealestate.com,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-386232.png,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-386232.html
Trust Wallet,sarratillo.com,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-395278.png,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-395278.html
DHL,dhlllllll-user.prescottadamsgroup.net,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-387174.png,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-387174.html
Facebook,bgmieventreward.com,apwg_sample_4190/2022-08/2022-08-30/2022-08-30-215085.png,apwg_sample_4190/2022-08/2022-08-30/2022-08-30-215085.html
Microsoft,xr3e-8uzz-nb5l.xyz,apwg_sample_4190/2022-09/2022-09-23/2022-09-23-43413.png,apwg_sample_4190/2022-09/2022-09-23/2022-09-23-43413.html
DHL,dhllify.georgejohnrealestate.com,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-388571.png,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-388571.html
Facebook,facebook12175.blogspot.lt,apwg_sample_4190/2022-08/2022-08-03/2022-08-03-56676.png,apwg_sample_4190/2022-08/2022-08-03/2022-08-03-56676.html
AT&T,mauheio204.boxmode.io,apwg_sample_4190/2023-06/2023-06-22/2023-06-22-129258.png,apwg_sample_4190/2023-06/2023-06-22/2023-06-22-129258.html
DHL,dhllify.georgejohnrealestate.com,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-390866.png,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-390866.html
Credit Suisse Group AG,direct-credit-suisse-e1f47.firebaseapp.com,apwg_sample_4190/2022-12/2022-12-01/2022-12-01-134167.png,apwg_sample_4190/2022-12/2022-12-01/2022-12-01-134167.html
Naver Corporation,zesty-cendol-1c4db3.netlify.app,apwg_sample_4190/2022-10/2022-10-19/2022-10-19-144835.png,apwg_sample_4190/2022-10/2022-10-19/2022-10-19-144835.html
DHL,pangpang.gabia.io,apwg_sample_4190/2022-08/2022-08-07/2022-08-07-70588.png,apwg_sample_4190/2022-08/2022-08-07/2022-08-07-70588.html
DHL,pangpang.gabia.io,apwg_sample_4190/2022-08/2022-08-08/2022-08-08-476654.png,apwg_sample_4190/2022-08/2022-08-08/2022-08-08-476654.html
Facebook,voteforokesharon.000webhostapp.com,apwg_sample_4190/2022-08/2022-08-31/2022-08-31-455900.png,apwg_sample_4190/2022-08/2022-08-31/2022-08-31-455900.html
DHL,dev-valleverde.tk,apwg_sample_4190/2022-08/2022-08-25/2022-08-25-262809.png,apwg_sample_4190/2022-08/2022-08-25/2022-08-25-262809.html
StormGain,www-stormgain.com,apwg_sample_4190/2022-08/2022-08-21/2022-08-21-179738.png,apwg_sample_4190/2022-08/2022-08-21/2022-08-21-179738.html
Military Bank,congvidientuplus.com,apwg_sample_4190/2022-10/2022-10-31/2022-10-31-1334282.png,apwg_sample_4190/2022-10/2022-10-31/2022-10-31-1334282.html
DHL,yamboro.com,apwg_sample_4190/2022-08/2022-08-20/2022-08-20-100432.png,apwg_sample_4190/2022-08/2022-08-20/2022-08-20-100432.html
Military Bank,ipayvidientu247.com,apwg_sample_4190/2022-08/2022-08-20/2022-08-20-100966.png,apwg_sample_4190/2022-08/2022-08-20/2022-08-20-100966.html
VietinBank,ipayvidientu247.com,apwg_sample_4190/2022-08/2022-08-20/2022-08-20-102649.png,apwg_sample_4190/2022-08/2022-08-20/2022-08-20-102649.html
Orange,mail.estartupchallenge-egabon.org,apwg_sample_4190/2022-08/2022-08-19/2022-08-19-126252.png,apwg_sample_4190/2022-08/2022-08-19/2022-08-19-126252.html
Military Bank,congvidientupay.com,apwg_sample_4190/2022-09/2022-09-14/2022-09-14-169168.png,apwg_sample_4190/2022-09/2022-09-14/2022-09-14-169168.html
Military Bank,congvidientuplus.com,apwg_sample_4190/2022-10/2022-10-31/2022-10-31-1333733.png,apwg_sample_4190/2022-10/2022-10-31/2022-10-31-1333733.html
Facebook,bgmifreerewads.000webhostapp.com,apwg_sample_4190/2022-08/2022-08-31/2022-08-31-455210.png,apwg_sample_4190/2022-08/2022-08-31/2022-08-31-455210.html
Intesa Sanpaolo,gliservizisonostateinterrotti.sarasofia.co,apwg_sample_4190/2022-11/2022-11-24/2022-11-24-67141.png,apwg_sample_4190/2022-11/2022-11-24/2022-11-24-67141.html
Military Bank,congvidientupay.com,apwg_sample_4190/2022-09/2022-09-14/2022-09-14-172409.png,apwg_sample_4190/2022-09/2022-09-14/2022-09-14-172409.html
Military Bank,ipayvidientu247.com,apwg_sample_4190/2022-08/2022-08-20/2022-08-20-106188.png,apwg_sample_4190/2022-08/2022-08-20/2022-08-20-106188.html
Microsoft,outlook.office45.liveblog365.com,apwg_sample_4190/2023-07/2023-07-29/2023-07-29-79477.png,apwg_sample_4190/2023-07/2023-07-29/2023-07-29-79477.html
Military Bank,ipayvidientu247.com,apwg_sample_4190/2022-08/2022-08-20/2022-08-20-106633.png,apwg_sample_4190/2022-08/2022-08-20/2022-08-20-106633.html
Military Bank,congvidientuplus.com,apwg_sample_4190/2022-10/2022-10-31/2022-10-31-1336472.png,apwg_sample_4190/2022-10/2022-10-31/2022-10-31-1336472.html
Military Bank,hethongnhantien.com,apwg_sample_4190/2022-11/2022-11-24/2022-11-24-60010.png,apwg_sample_4190/2022-11/2022-11-24/2022-11-24-60010.html
Microsoft,ajskdkawsd.royalwebhosting.net,apwg_sample_4190/2023-01/2023-01-17/2023-01-17-232308.png,apwg_sample_4190/2023-01/2023-01-17/2023-01-17-232308.html
DHL,cnsc.edu.ph,apwg_sample_4190/2023-03/2023-03-06/2023-03-06-35725.png,apwg_sample_4190/2023-03/2023-03-06/2023-03-06-35725.html
Microsoft Bing,icscards.nl.online-identificatie.allyengroup.com,apwg_sample_4190/2022-08/2022-08-13/2022-08-13-120373.png,apwg_sample_4190/2022-08/2022-08-13/2022-08-13-120373.html
Bank of Queensland,slothville.test.bankofqueensland.adobecqms.net,apwg_sample_4190/2022-11/2022-11-02/2022-11-02-182899.png,apwg_sample_4190/2022-11/2022-11-02/2022-11-02-182899.html
Microsoft Bing,icscards.nl.online-identificatie.realtormis.com,apwg_sample_4190/2022-08/2022-08-13/2022-08-13-118117.png,apwg_sample_4190/2022-08/2022-08-13/2022-08-13-118117.html
Microsoft Bing,icscards.nl.online-identificatie.allyengroup.com,apwg_sample_4190/2022-08/2022-08-12/2022-08-12-473274.png,apwg_sample_4190/2022-08/2022-08-12/2022-08-12-473274.html
Microsoft Bing,icscards.nl.online-identificatie.allyengroup.com,apwg_sample_4190/2022-08/2022-08-13/2022-08-13-116941.png,apwg_sample_4190/2022-08/2022-08-13/2022-08-13-116941.html
DHL,yamboro.com,apwg_sample_4190/2022-08/2022-08-19/2022-08-19-128528.png,apwg_sample_4190/2022-08/2022-08-19/2022-08-19-128528.html
Netflix,netflix-clone-tutorial.vercel.app,apwg_sample_4190/2023-07/2023-07-27/2023-07-27-36091.png,apwg_sample_4190/2023-07/2023-07-27/2023-07-27-36091.html
Messenger,hypnotic-weak-veterinarian.glitch.me,apwg_sample_4190/2022-08/2022-08-24/2022-08-24-352288.png,apwg_sample_4190/2022-08/2022-08-24/2022-08-24-352288.html
Microsoft,sea-turtle-app-8729x.ondigitalocean.app,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-384746.png,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-384746.html
Standard Bank,loving-tharp.45-14-165-241.plesk.page,apwg_sample_4190/2023-01/2023-01-24/2023-01-24-70156.png,apwg_sample_4190/2023-01/2023-01-24/2023-01-24-70156.html
DHL,dev-valleverde.tk,apwg_sample_4190/2022-08/2022-08-22/2022-08-22-298501.png,apwg_sample_4190/2022-08/2022-08-22/2022-08-22-298501.html
Facebook,iko-s1.akmalstore.site,apwg_sample_4190/2022-11/2022-11-03/2022-11-03-215555.png,apwg_sample_4190/2022-11/2022-11-03/2022-11-03-215555.html
Microsoft Bing,icscards.nl.online-identificatie.alhaqre.com,apwg_sample_4190/2022-08/2022-08-30/2022-08-30-214972.png,apwg_sample_4190/2022-08/2022-08-30/2022-08-30-214972.html
Instagram,instatopluban.000webhostapp.com,apwg_sample_4190/2022-10/2022-10-16/2022-10-16-1154673.png,apwg_sample_4190/2022-10/2022-10-16/2022-10-16-1154673.html
Microsoft,noplmazs.dns.army,apwg_sample_4190/2022-08/2022-08-31/2022-08-31-456802.png,apwg_sample_4190/2022-08/2022-08-31/2022-08-31-456802.html
Wells Fargo Bank,www--wellsfargo--com--qu49329d48d6c.wsipv6.com,apwg_sample_4190/2022-08/2022-08-31/2022-08-31-455690.png,apwg_sample_4190/2022-08/2022-08-31/2022-08-31-455690.html
Microsoft Bing,icscards.nl.online-identificatie.alhaqre.com,apwg_sample_4190/2022-08/2022-08-30/2022-08-30-215440.png,apwg_sample_4190/2022-08/2022-08-30/2022-08-30-215440.html
Facebook,mail.seckueide0-92884.click,apwg_sample_4190/2022-10/2022-10-10/2022-10-10-756557.png,apwg_sample_4190/2022-10/2022-10-10/2022-10-10-756557.html
Nordea,n0rdeanor.firebaseapp.com,apwg_sample_4190/2022-12/2022-12-14/2022-12-14-41114.png,apwg_sample_4190/2022-12/2022-12-14/2022-12-14-41114.html
Facebook,bgmigiftopp.000webhostapp.com,apwg_sample_4190/2022-08/2022-08-30/2022-08-30-216262.png,apwg_sample_4190/2022-08/2022-08-30/2022-08-30-216262.html
Facebook,mail.tekno6.duckdns.org,apwg_sample_4190/2022-09/2022-09-15/2022-09-15-83078.png,apwg_sample_4190/2022-09/2022-09-15/2022-09-15-83078.html
Microsoft,one-drive-371107.uk.r.appspot.com,apwg_sample_4190/2023-03/2023-03-07/2023-03-07-15726.png,apwg_sample_4190/2023-03/2023-03-07/2023-03-07-15726.html
Bank of Nova Scotia,tahboubgroup.com,apwg_sample_4190/2022-09/2022-09-11/2022-09-11-222944.png,apwg_sample_4190/2022-09/2022-09-11/2022-09-11-222944.html
DHL,dev-valleverde.tk,apwg_sample_4190/2022-08/2022-08-24/2022-08-24-363606.png,apwg_sample_4190/2022-08/2022-08-24/2022-08-24-363606.html
Alibaba,fitterlab.com.sg,apwg_sample_4190/2023-03/2023-03-08/2023-03-08-7145.png,apwg_sample_4190/2023-03/2023-03-08/2023-03-08-7145.html
DHL,www.painspecialistnearme.com,apwg_sample_4190/2022-09/2022-09-13/2022-09-13-94374.png,apwg_sample_4190/2022-09/2022-09-13/2022-09-13-94374.html
Tesla,musk.d1ryxwgzcpp1nc.amplifyapp.com,apwg_sample_4190/2022-11/2022-11-25/2022-11-25-126030.png,apwg_sample_4190/2022-11/2022-11-25/2022-11-25-126030.html
Standard Bank,anbinmadal.org,apwg_sample_4190/2022-08/2022-08-11/2022-08-11-371228.png,apwg_sample_4190/2022-08/2022-08-11/2022-08-11-371228.html
International Card Services,icscards.nl.online-identificatie.bullhornlocal.net,apwg_sample_4190/2022-08/2022-08-11/2022-08-11-367443.png,apwg_sample_4190/2022-08/2022-08-11/2022-08-11-367443.html
Facebook,jadyddoares-perfil.blogspot.com.by,apwg_sample_4190/2022-08/2022-08-04/2022-08-04-383720.png,apwg_sample_4190/2022-08/2022-08-04/2022-08-04-383720.html
Microsoft Bing,kvraustralia.com,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-386718.png,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-386718.html
DHL,dhlllllll-verify.georgejohnrealestate.com,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-386244.png,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-386244.html
ING Group,hoa.silverstartelluride.com,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-387252.png,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-387252.html
Facebook,freeclaimpubg333.skom.id,apwg_sample_4190/2022-12/2022-12-13/2022-12-13-255769.png,apwg_sample_4190/2022-12/2022-12-13/2022-12-13-255769.html
Huntington Bank,grayfatehunt-4ls7s.ondigitalocean.app,apwg_sample_4190/2022-09/2022-09-20/2022-09-20-54601.png,apwg_sample_4190/2022-09/2022-09-20/2022-09-20-54601.html
Facebook,facebook-com100044222209992.blogspot.is,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-388050.png,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-388050.html
ING Group,kvraustralia.com,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-395061.png,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-395061.html
Adobe,in.uplink.pua-ui.com,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-394901.png,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-394901.html
Microsoft Bing,icscards.nl.online-identificatie.vizagcityjobs.com,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-394677.png,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-394677.html
ING Group,hoa.silverstartelluride.com,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-392133.png,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-392133.html
ING Group,kvraustralia.com,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-392784.png,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-392784.html
ING Group,hoa.silverstartelluride.com,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-386041.png,apwg_sample_4190/2022-08/2022-08-18/2022-08-18-386041.html
Rabobank,usps4logistic.com,apwg_sample_4190/2022-12/2022-12-23/2022-12-23-106907.png,apwg_sample_4190/2022-12/2022-12-23/2022-12-23-106907.html
Microsoft Bing,icscards.nl.online-identificatie.allyengroup.com,apwg_sample_4190/2022-08/2022-08-16/2022-08-16-402009.png,apwg_sample_4190/2022-08/2022-08-16/2022-08-16-402009.html
Microsoft Bing,kvraustralia.com,apwg_sample_4190/2022-08/2022-08-16/2022-08-16-400711.png,apwg_sample_4190/2022-08/2022-08-16/2022-08-16-400711.html
Microsoft Bing,kvraustralia.com,apwg_sample_4190/2022-08/2022-08-16/2022-08-16-400234.png,apwg_sample_4190/2022-08/2022-08-16/2022-08-16-400234.html
Microsoft Bing,kvraustralia.com,apwg_sample_4190/2022-08/2022-08-16/2022-08-16-399989.png,apwg_sample_4190/2022-08/2022-08-16/2022-08-16-399989.html
Microsoft Bing,hoa.silverstartelluride.com,apwg_sample_4190/2022-08/2022-08-16/2022-08-16-398249.png,apwg_sample_4190/2022-08/2022-08-16/2022-08-16-398249.html
Facebook,app-mul.m4m4kok.biz.id,apwg_sample_4190/2023-07/2023-07-27/2023-07-27-37385.png,apwg_sample_4190/2023-07/2023-07-27/2023-07-27-37385.html
Absa Bank,online.absabank.mu,apwg_sample_4190/2022-12/2022-12-23/2022-12-23-103094.png,apwg_sample_4190/2022-12/2022-12-23/2022-12-23-103094.html
Microsoft,ryj-0gvfwe-t8hg-w9qjedvg-0ew8hr-09jt-hggt.obs.ap-southeast-1.myhuaweicloud.com,apwg_sample_4190/2023-01/2023-01-25/2023-01-25-258856.png,apwg_sample_4190/2023-01/2023-01-25/2023-01-25-258856.html
Apple,www.test3.origin.footlocker.com,apwg_sample_4190/2022-08/2022-08-10/2022-08-10-411328.png,apwg_sample_4190/2022-08/2022-08-10/2022-08-10-411328.html
Facebook,bgmirewards.matrixcheat.xyz,apwg_sample_4190/2023-04/2023-04-04/2023-04-04-14807.png,apwg_sample_4190/2023-04/2023-04-04/2023-04-04-14807.html
Facebook,well-to-do-preparat.000webhostapp.com,apwg_sample_4190/2022-09/2022-09-05/2022-09-05-153173.png,apwg_sample_4190/2022-09/2022-09-05/2022-09-05-153173.html
Instagram,instagram-phone-claim.web.app,apwg_sample_4190/2023-01/2023-01-06/2023-01-06-24960.png,apwg_sample_4190/2023-01/2023-01-06/2023-01-06-24960.html
Itau,lomejordeldestino.ltaruuru.repl.co,apwg_sample_4190/2022-11/2022-11-08/2022-11-08-241307.png,apwg_sample_4190/2022-11/2022-11-08/2022-11-08-241307.html
Meta,meta-adaccount-standards103480.web.app,apwg_sample_4190/2022-09/2022-09-09/2022-09-09-127591.png,apwg_sample_4190/2022-09/2022-09-09/2022-09-09-127591.html
Meta,helpid100324589365893457.web.app,apwg_sample_4190/2022-12/2022-12-09/2022-12-09-339494.png,apwg_sample_4190/2022-12/2022-12-09/2022-12-09-339494.html
Charles Schwab,www.synerquest.com,apwg_sample_4190/2023-04/2023-04-04/2023-04-04-15637.png,apwg_sample_4190/2023-04/2023-04-04/2023-04-04-15637.html
Wells Fargo Bank,bgitopazdowntown.ddireal.vn,apwg_sample_4190/2023-01/2023-01-27/2023-01-27-288503.png,apwg_sample_4190/2023-01/2023-01-27/2023-01-27-288503.html
Provider,www.tikizb.com,apwg_sample_4190/2023-02/2023-02-01/2023-02-01-133635.png,apwg_sample_4190/2023-02/2023-02-01/2023-02-01-133635.html
Facebook,ff.membership.gearena.vn,apwg_sample_4190/2023-07/2023-07-30/2023-07-30-101519.png,apwg_sample_4190/2023-07/2023-07-30/2023-07-30-101519.html
DHL,czeshdelivery.com,apwg_sample_4190/2022-09/2022-09-16/2022-09-16-12617.png,apwg_sample_4190/2022-09/2022-09-16/2022-09-16-12617.html
Facebook,lucioperuggini.com,apwg_sample_4190/2022-09/2022-09-19/2022-09-19-98727.png,apwg_sample_4190/2022-09/2022-09-19/2022-09-19-98727.html
Facebook,semananetparaafamilia.com,apwg_sample_4190/2022-09/2022-09-29/2022-09-29-187058.png,apwg_sample_4190/2022-09/2022-09-29/2022-09-29-187058.html
Facebook,checkpoint-fb-80000000365948596325936972.tk,apwg_sample_4190/2022-09/2022-09-08/2022-09-08-85013.png,apwg_sample_4190/2022-09/2022-09-08/2022-09-08-85013.html
Facebook,fb-appeal-form-76075.firebaseapp.com,apwg_sample_4190/2022-09/2022-09-29/2022-09-29-193932.png,apwg_sample_4190/2022-09/2022-09-29/2022-09-29-193932.html
Interac,ineditf.com,apwg_sample_4190/2022-09/2022-09-28/2022-09-28-120972.png,apwg_sample_4190/2022-09/2022-09-28/2022-09-28-120972.html
DHL,www.demo.cedcommerce.com,apwg_sample_4190/2022-09/2022-09-14/2022-09-14-160161.png,apwg_sample_4190/2022-09/2022-09-14/2022-09-14-160161.html
Instagram,ig-verify.com,apwg_sample_4190/2022-09/2022-09-09/2022-09-09-132263.png,apwg_sample_4190/2022-09/2022-09-09/2022-09-09-132263.html
DHL,www.painspecialistnearme.com,apwg_sample_4190/2022-09/2022-09-13/2022-09-13-94507.png,apwg_sample_4190/2022-09/2022-09-13/2022-09-13-94507.html
DHL,www.demo.cedcommerce.com,apwg_sample_4190/2022-09/2022-09-13/2022-09-13-95567.png,apwg_sample_4190/2022-09/2022-09-13/2022-09-13-95567.html
DHL,www.demo.cedcommerce.com,apwg_sample_4190/2022-09/2022-09-14/2022-09-14-157263.png,apwg_sample_4190/2022-09/2022-09-14/2022-09-14-157263.html
DHL,czeshdelivery.com,apwg_sample_4190/2022-09/2022-09-14/2022-09-14-162774.png,apwg_sample_4190/2022-09/2022-09-14/2022-09-14-162774.html
DHL,www.painspecialistnearme.com,apwg_sample_4190/2022-09/2022-09-13/2022-09-13-91522.png,apwg_sample_4190/2022-09/2022-09-13/2022-09-13-91522.html
DHL,educafacso.facso.cl,apwg_sample_4190/2022-09/2022-09-15/2022-09-15-78478.png,apwg_sample_4190/2022-09/2022-09-15/2022-09-15-78478.html
Facebook,facebook-with-youtubes-videos.blogspot.pe,apwg_sample_4190/2022-09/2022-09-30/2022-09-30-36315.png,apwg_sample_4190/2022-09/2022-09-30/2022-09-30-36315.html
Facebook,facebook-videos-app-youtube.blogspot.sn,apwg_sample_4190/2022-09/2022-09-30/2022-09-30-32469.png,apwg_sample_4190/2022-09/2022-09-30/2022-09-30-32469.html
Facebook,lucky-trifle-015d5b.netlify.app,apwg_sample_4190/2022-09/2022-09-19/2022-09-19-99960.png,apwg_sample_4190/2022-09/2022-09-19/2022-09-19-99960.html
Arabian Cryptoscam,ucerc.com,apwg_sample_4190/2022-09/2022-09-12/2022-09-12-250331.png,apwg_sample_4190/2022-09/2022-09-12/2022-09-12-250331.html
Service Credit Union,activeac342.ga,apwg_sample_4190/2022-11/2022-11-01/2022-11-01-192414.png,apwg_sample_4190/2022-11/2022-11-01/2022-11-01-192414.html
Facebook,2eb.xyz,apwg_sample_4190/2022-10/2022-10-15/2022-10-15-499309.png,apwg_sample_4190/2022-10/2022-10-15/2022-10-15-499309.html
Facebook,amazing-kringle-b32776.netlify.app,apwg_sample_4190/2022-10/2022-10-10/2022-10-10-748568.png,apwg_sample_4190/2022-10/2022-10-10/2022-10-10-748568.html
Raiffeisen Bank,postch.sell-pay.info,apwg_sample_4190/2022-10/2022-10-04/2022-10-04-705488.png,apwg_sample_4190/2022-10/2022-10-04/2022-10-04-705488.html
Yahoo,yirtovitre.weebly.com,apwg_sample_4190/2022-11/2022-11-23/2022-11-23-108860.png,apwg_sample_4190/2022-11/2022-11-23/2022-11-23-108860.html
DHL,delivery.attempt.failure.feedmybot.net,apwg_sample_4190/2022-09/2022-09-29/2022-09-29-195752.png,apwg_sample_4190/2022-09/2022-09-29/2022-09-29-195752.html
Facebook,support151022.asia,apwg_sample_4190/2022-10/2022-10-15/2022-10-15-522694.png,apwg_sample_4190/2022-10/2022-10-15/2022-10-15-522694.html
Facebook,mail.maryati10.duckdns.org,apwg_sample_4190/2022-10/2022-10-15/2022-10-15-515763.png,apwg_sample_4190/2022-10/2022-10-15/2022-10-15-515763.html
Facebook,haha.rezkybintangcakrawala.my.id,apwg_sample_4190/2022-09/2022-09-23/2022-09-23-46092.png,apwg_sample_4190/2022-09/2022-09-23/2022-09-23-46092.html
Apple,kube.fliesserhof.at,apwg_sample_4190/2022-09/2022-09-12/2022-09-12-249822.png,apwg_sample_4190/2022-09/2022-09-12/2022-09-12-249822.html
Apple,booking.hotelmiramonti.it,apwg_sample_4190/2022-10/2022-10-02/2022-10-02-1239442.png,apwg_sample_4190/2022-10/2022-10-02/2022-10-02-1239442.html
Apple,kube-dev.dhainzl.dev,apwg_sample_4190/2022-10/2022-10-01/2022-10-01-1061912.png,apwg_sample_4190/2022-10/2022-10-01/2022-10-01-1061912.html
Apple,buchung.landhotel-rittmeister.de,apwg_sample_4190/2022-10/2022-10-15/2022-10-15-486485.png,apwg_sample_4190/2022-10/2022-10-15/2022-10-15-486485.html
E-Mail Provider,www.kudamatsu-inshoku.com,apwg_sample_4190/2022-11/2022-11-30/2022-11-30-49531.png,apwg_sample_4190/2022-11/2022-11-30/2022-11-30-49531.html
Arabian Cryptoscam,mining065.com,apwg_sample_4190/2022-09/2022-09-12/2022-09-12-246322.png,apwg_sample_4190/2022-09/2022-09-12/2022-09-12-246322.html
PT Bank Rakyat Indonesia ,infolayananterupdate.com,apwg_sample_4190/2022-10/2022-10-15/2022-10-15-525685.png,apwg_sample_4190/2022-10/2022-10-15/2022-10-15-525685.html
DHL,order-dhl.web.app,apwg_sample_4190/2022-12/2022-12-27/2022-12-27-188027.png,apwg_sample_4190/2022-12/2022-12-27/2022-12-27-188027.html
Provider,rqx3468.com,apwg_sample_4190/2022-10/2022-10-16/2022-10-16-1125419.png,apwg_sample_4190/2022-10/2022-10-16/2022-10-16-1125419.html
